carat,cut,color,clarity,depth,table,price,x,y,z,color_classification,z_depth,table_width,volume,top_symmetry,vol_symmetry
1.09,3,6,4,62.0,56.0,4959,6.57,6.59,4.08,2.0,25296.0,36792.0,176.64890400000002,0.9969650986342945,10.611838235294117
1.5,2,5,3,60.8,60.0,9336,7.28,7.38,4.46,2.0,27116.8,43680.0,239.619744,0.986449864498645,12.04627802690583
1.1,3,1,6,61.7,56.0,11132,6.64,6.65,4.1,1.0,25297.0,37184.0,181.03959999999998,0.9984962406015037,10.769756097560975
1.06,4,3,4,61.8,60.0,6673,6.58,6.53,4.05,1.0,25028.999999999996,39480.0,174.01797000000002,1.007656967840735,10.609234567901236
2.02,3,5,2,62.3,58.0,15064,7.97,8.04,4.99,2.0,31087.7,46226.0,319.75321199999996,0.9912935323383085,12.84144288577154
1.02,5,4,1,61.2,56.0,3459,6.47,6.5,3.97,2.0,24296.4,36232.0,166.95835,0.9953846153846153,10.593198992443325
0.3,3,4,2,63.3,57.0,506,4.28,4.25,2.7,2.0,17091.0,24396.0,49.11300000000001,1.0070588235294118,6.737037037037037
1.12,3,6,5,59.6,58.0,5036,6.82,6.77,4.05,2.0,24138.0,39556.0,186.99417,1.0073855243722305,11.400345679012347
1.51,3,6,5,63.1,53.0,9513,7.34,7.25,4.6,2.0,29026.0,38902.0,244.78899999999996,1.0124137931034483,11.568478260869565
1.14,4,5,2,62.2,61.0,3830,6.72,6.64,4.16,2.0,25875.2,40991.99999999999,185.622528,1.0120481927710843,10.726153846153844
0.31,3,4,2,63.3,54.0,523,4.34,4.29,2.73,2.0,17280.9,23436.0,50.828778,1.0116550116550116,6.82
0.3,2,2,7,61.5,62.0,702,4.28,4.34,2.65,1.0,16297.5,26536.0,49.22427999999999,0.9861751152073733,7.009509433962264
2.42,4,6,5,59.8,59.0,17262,8.8,8.78,5.26,2.0,31454.799999999996,51920.00000000001,406.40863999999993,1.0022779043280183,14.688973384030419
0.72,3,5,2,61.0,56.0,1953,5.75,5.8,3.52,2.0,21472.0,32200.0,117.39200000000001,0.9913793103448276,9.474431818181818
0.32,3,3,4,63.0,57.0,602,4.33,4.37,2.74,1.0,17262.0,24681.0,51.846554000000005,0.9908466819221968,6.905875912408758
0.33,4,6,6,61.4,58.0,743,4.48,4.45,2.74,2.0,16823.600000000002,25984.000000000004,54.624640000000014,1.006741573033708,7.275912408759125
0.8,5,4,6,61.5,55.0,4740,5.95,5.99,3.68,2.0,22632.000000000004,32725.0,131.15704000000002,0.993322203672788,9.68491847826087
0.41,5,1,4,61.7,56.0,1076,4.81,4.78,2.96,1.0,18263.2,26935.999999999996,68.05572799999999,1.006276150627615,7.767499999999999
1.11,4,5,4,61.7,58.0,5450,6.64,6.69,4.11,2.0,25358.7,38512.0,182.572776,0.9925261584454409,10.808175182481751
0.5,3,2,4,63.6,59.0,1446,4.99,5.04,3.19,1.0,20288.4,29441.000000000004,80.22722399999999,0.9900793650793651,7.8838871473354235
0.4,4,3,6,62.2,59.0,1163,4.7,4.65,2.91,1.0,18100.2,27730.0,63.598050000000015,1.010752688172043,7.510309278350516
0.25,3,4,7,61.8,56.0,525,4.03,4.06,2.5,2.0,15450.0,22568.0,40.9045,0.9926108374384238,6.54472
1.12,4,4,2,61.2,58.0,4158,6.69,6.67,4.09,2.0,25030.8,38802.00000000001,182.505207,1.0029985007496252,10.910097799511004
0.7,1,4,3,64.8,59.0,2016,5.65,5.56,3.63,2.0,23522.399999999998,33335.0,114.03282,1.0161870503597124,8.653994490358127
0.33,5,4,7,60.4,58.0,802,4.5,4.51,2.72,2.0,16428.800000000003,26100.0,55.2024,0.9977827050997783,7.461397058823528
0.3,4,4,2,58.1,61.0,506,4.47,4.41,2.58,2.0,14989.8,27266.999999999996,50.858765999999996,1.0136054421768708,7.640581395348836
2.04,4,2,2,58.3,58.0,17379,8.35,8.31,4.86,1.0,28333.800000000003,48429.99999999999,337.2281100000001,1.0048134777376654,14.27746913580247
2.05,4,4,3,61.6,59.0,15291,8.2,8.16,5.04,2.0,31046.4,48379.99999999999,337.23648,1.0049019607843137,13.276190476190475
0.4,5,2,7,61.7,57.0,1333,4.7,4.74,2.91,1.0,17954.700000000004,26790.000000000004,64.82898000000002,0.9915611814345991,7.655670103092784
0.32,5,3,4,62.5,56.0,828,4.38,4.36,2.73,1.0,17062.5,24528.0,52.134264,1.0045871559633026,6.995164835164836
0.34,5,3,5,62.1,57.0,956,4.53,4.49,2.8,1.0,17388.0,25821.000000000004,56.951159999999994,1.0089086859688197,7.264178571428572
0.33,4,3,3,60.9,59.0,705,4.45,4.42,2.7,1.0,16443.0,26255.0,53.106300000000005,1.006787330316742,7.284814814814815
0.3,4,1,3,62.2,58.0,552,4.28,4.31,2.67,1.0,16607.4,24824.0,49.252956,0.9930394431554526,6.908913857677903
0.51,4,2,4,61.6,58.0,1567,5.18,5.15,3.18,1.0,19588.8,30044.0,84.83286,1.0058252427184464,8.388993710691823
1.0,2,3,4,63.2,59.0,6183,6.3,6.35,4.0,1.0,25280.0,37170.0,160.01999999999998,0.9921259842519685,10.001249999999999
1.56,3,5,6,63.3,58.0,12098,7.3,7.35,4.64,2.0,29371.199999999997,42340.0,248.95919999999995,0.9931972789115646,11.563577586206897
1.75,5,7,3,63.3,59.0,-1,7.63,7.57,4.81,2.0,30447.299999999996,45017.0,277.82127099999997,1.0079260237780714,12.0081288981289
0.71,3,3,3,64.0,58.0,2345,5.59,5.66,3.6,1.0,23040.0,32421.999999999996,113.90183999999999,0.9876325088339222,8.788722222222221
0.8,3,5,4,59.1,59.0,2953,6.02,6.07,3.57,2.0,21098.7,35517.99999999999,130.45279799999997,0.9917627677100493,10.235686274509803
0.5,3,6,3,62.8,60.0,1054,5.04,5.08,3.18,2.0,19970.4,30239.999999999996,81.418176,0.9921259842519685,8.051320754716981
1.59,3,4,3,59.5,61.0,10963,7.57,7.65,4.53,2.0,26953.500000000004,46177.00000000001,262.33456500000005,0.9895424836601308,12.783774834437088
1.24,3,2,5,59.9,61.0,10202,6.96,6.99,4.18,1.0,25038.199999999997,42456.0,203.358672,0.9957081545064377,11.63885167464115
0.83,4,7,3,59.3,59.0,2022,6.17,6.1,3.64,2.0,21585.2,36403.0,136.99868,1.0114754098360657,10.339835164835165
0.71,2,1,4,63.6,54.0,4289,5.7,5.75,3.64,1.0,23150.4,30780.0,119.301,0.991304347826087,9.004120879120878
0.56,5,1,3,60.5,57.0,1814,5.36,5.31,3.23,1.0,19541.5,30552.000000000004,91.93096800000001,1.009416195856874,8.811640866873065
1.21,4,6,2,59.9,58.0,4879,6.94,6.91,4.15,2.0,24858.5,40252.00000000001,199.01491000000004,1.0043415340086832,11.555518072289157
0.43,5,2,4,61.6,54.0,1053,4.9,4.88,3.01,1.0,18541.6,26460.000000000004,71.97512,1.0040983606557379,7.944186046511629
0.53,5,4,5,61.5,57.0,1615,5.26,5.21,3.22,2.0,19803.0,29982.0,88.242812,1.0095969289827256,8.510745341614905
0.32,5,4,5,62.9,57.0,828,4.4,4.37,2.76,2.0,17360.399999999998,25080.0,53.06928,1.0068649885583525,6.966666666666668
1.0,4,2,2,60.4,62.0,4014,6.52,6.42,3.91,1.0,23616.4,40423.99999999999,163.66634399999998,1.0155763239875388,10.705473145780049
0.43,3,3,4,61.3,59.0,905,4.81,4.84,2.96,1.0,18144.8,28378.999999999996,68.909984,0.993801652892562,7.864999999999999
0.33,5,5,3,61.7,55.0,564,4.43,4.46,2.74,2.0,16905.800000000003,24364.999999999996,54.136372,0.9932735426008968,7.210875912408758
0.78,4,4,4,60.8,58.0,2803,6.03,5.95,3.64,2.0,22131.199999999997,34974.0,130.59774000000002,1.0134453781512605,9.85673076923077
2.0,5,3,2,62.6,57.0,18172,8.08,8.01,5.04,1.0,31550.4,46056.0,326.192832,1.0087390761548065,12.84142857142857
0.32,5,1,4,62.0,55.0,972,4.42,4.38,2.73,1.0,16926.0,24310.0,52.851708,1.0091324200913243,7.091428571428572
2.01,5,4,3,59.2,57.0,17492,8.23,8.19,4.86,2.0,28771.200000000004,46911.0,327.58198200000004,1.004884004884005,13.869074074074073
0.26,3,2,4,59.2,58.0,453,4.18,4.2,2.48,1.0,14681.6,24244.0,43.53888,0.9952380952380951,7.079032258064516
1.02,3,2,4,62.9,56.0,6752,6.37,6.47,4.04,1.0,25411.6,35672.0,166.50415600000002,0.9845440494590418,10.201460396039604
1.01,3,4,4,59.1,58.0,5919,6.56,6.63,3.9,2.0,23049.0,38047.99999999999,169.62192,0.9894419306184011,11.152
1.38,5,3,7,62.9,56.0,15968,7.04,7.1,4.45,1.0,27990.500000000004,39424.0,222.4288,0.9915492957746479,11.232359550561796
0.44,5,2,7,61.4,55.0,1868,4.92,4.95,3.03,1.0,18604.199999999997,27060.000000000004,73.79262,0.9939393939393939,8.037623762376239
1.01,3,3,2,63.3,57.0,4299,6.39,6.37,4.04,1.0,25573.2,36422.99999999999,164.445372,1.0031397174254317,10.075321782178216
1.25,3,5,4,62.1,56.0,7305,6.91,6.96,4.31,2.0,26765.099999999995,38696.0,207.283416,0.992816091954023,11.158607888631092
0.42,4,4,4,61.9,58.0,1087,4.82,4.77,2.97,2.0,18384.300000000003,27956.0,68.284458,1.0104821802935011,7.74121212121212
0.7,4,1,8,60.0,59.0,5027,5.75,5.81,3.47,1.0,20820.0,33925.0,115.924025,0.9896729776247849,9.627521613832853
1.02,4,3,4,62.7,59.0,6333,6.44,6.41,4.03,1.0,25268.100000000006,37996.0,166.360012,1.0046801872074884,10.243275434243175
2.01,5,6,3,62.2,56.0,15116,8.12,8.06,5.03,2.0,31286.600000000006,45472.0,329.199416,1.007444168734491,13.011371769383697
0.33,3,2,3,63.4,55.0,743,4.4,4.37,2.78,1.0,17625.199999999997,24200.000000000004,53.45384,1.0068649885583525,6.916546762589929
1.14,5,7,5,61.5,57.0,5392,6.7,6.73,4.13,2.0,25399.5,38190.0,186.22583,0.9955423476968797,10.917917675544794
0.51,2,2,3,63.6,59.0,1241,5.13,5.06,3.24,1.0,20606.4,30267.0,84.103272,1.0138339920948618,8.011666666666665
1.75,2,1,3,63.8,57.0,12918,7.63,7.53,4.84,1.0,30879.199999999997,43491.0,278.076876,1.0132802124833997,11.87064049586777
0.41,5,2,6,62.8,54.0,1243,4.77,4.72,2.98,1.0,18714.399999999998,25758.0,67.092912,1.010593220338983,7.555167785234898
0.32,5,5,7,61.3,56.0,708,4.41,4.43,2.71,2.0,16612.3,24696.0,52.943373,0.9954853273137698,7.208966789667897
0.41,5,1,3,62.7,56.0,791,4.73,4.78,2.98,1.0,18684.6,26488.0,67.37601200000002,0.9895397489539749,7.587046979865773
1.68,4,6,3,61.5,59.0,10151,7.63,7.58,4.68,2.0,28782.0,45017.0,270.669672,1.0065963060686016,12.357991452991454
1.52,4,3,4,61.4,58.0,15792,7.42,7.37,4.54,1.0,27875.6,43036.0,248.271716,1.0067842605156039,12.045242290748899
1.01,4,4,6,61.2,58.0,8016,6.45,6.49,3.96,2.0,24235.2,37410.0,165.76758,0.9938366718027735,10.570833333333335
0.51,5,1,4,61.6,56.0,1787,5.15,5.17,3.18,1.0,19588.8,28840.000000000004,84.66909000000001,0.9961315280464218,8.372798742138365
0.23,3,1,6,63.5,58.0,485,3.86,3.89,2.46,1.0,15621.0,22388.0,36.937884,0.9922879177377891,6.103821138211382
0.4,5,7,5,60.4,56.0,641,4.77,4.8,2.89,2.0,17455.600000000002,26712.0,66.16944,0.9937499999999999,7.922491349480968
0.35,5,2,8,61.4,56.0,1197,4.53,4.56,2.79,1.0,17130.600000000002,25368.0,57.632472,0.9934210526315791,7.403870967741936
1.6,3,5,3,63.1,58.0,10078,7.45,7.39,4.68,2.0,29530.8,43210.0,257.65974,1.0081190798376185,11.763995726495727
1.14,4,3,3,61.1,59.0,6033,6.75,6.7,4.11,1.0,25112.100000000002,39825.0,185.87475000000003,1.007462686567164,11.003649635036496
0.91,4,2,3,62.6,58.0,4138,6.17,6.14,3.85,1.0,24101.000000000004,35786.0,145.85263,1.004885993485342,9.839948051948053
1.0,4,1,5,62.2,55.0,8333,6.46,6.4,4.0,1.0,24880.0,35530.0,165.376,1.009375,10.336
0.54,5,1,4,61.8,56.0,1892,5.21,5.24,3.23,1.0,19961.399999999998,29176.0,88.180292,0.9942748091603053,8.452136222910216
0.34,5,2,3,61.0,55.0,637,4.54,4.56,2.77,1.0,16897.0,24970.0,57.34564799999999,0.9956140350877194,7.4737906137184105
0.9,5,5,3,62.8,57.0,3629,6.16,6.14,3.86,2.0,24240.8,35112.0,145.994464,1.003257328990228,9.798549222797929
1.53,3,7,3,61.7,58.0,7730,7.43,7.47,4.6,2.0,28382.0,43094.0,255.30965999999998,0.9946452476572959,12.06567391304348
0.31,5,5,5,61.6,54.8,557,4.35,4.37,2.69,2.0,16570.4,23837.999999999996,51.135555,0.9954233409610983,7.066728624535316
0.7,2,6,3,58.5,61.0,2276,5.76,5.82,3.39,2.0,19831.5,35136.0,113.64364800000001,0.9896907216494845,9.888849557522125
0.77,5,3,2,61.3,56.0,2729,5.89,5.92,3.62,1.0,22190.600000000002,32984.0,126.22505600000001,0.9949324324324323,9.632265193370166
0.52,1,2,6,57.2,64.0,2079,5.27,5.36,3.04,1.0,17388.8,33728.0,85.871488,0.9832089552238804,9.291842105263157
0.25,3,2,6,63.0,55.0,575,4.0,4.03,2.53,1.0,15938.999999999998,22000.0,40.7836,0.9925558312655086,6.371541501976285
0.42,4,4,4,62.0,58.0,1087,4.81,4.77,2.97,2.0,18414.0,27897.999999999996,68.142789,1.0083857442348008,7.725151515151514
0.36,4,3,5,60.7,58.0,789,4.57,4.62,2.79,1.0,16935.3,26506.0,58.906386000000005,0.9891774891774893,7.567526881720431
0.31,5,5,3,61.9,56.0,595,4.38,4.35,2.7,2.0,16713.0,24528.0,51.443099999999994,1.006896551724138,7.056666666666665
0.26,5,2,6,62.3,57.0,599,4.06,4.09,2.54,1.0,15824.199999999999,23142.0,42.177716,0.9926650366748165,6.53755905511811
0.31,3,4,7,59.8,62.0,761,4.35,4.41,2.62,2.0,15667.599999999999,26970.0,50.26077,0.9863945578231291,7.321946564885495
2.16,4,6,3,58.5,60.0,17934,8.54,8.49,4.98,2.0,29133.000000000004,51240.0,361.07290800000004,1.0058892815076559,14.559156626506022
0.54,5,6,2,61.8,54.0,964,5.24,5.27,3.25,2.0,20085.0,28296.000000000004,89.7481,0.9943074003795067,8.496861538461538
0.32,3,4,4,62.4,59.0,561,4.33,4.36,2.71,2.0,16910.399999999998,25547.0,51.161548,0.9931192660550459,6.966346863468636
1.02,5,5,2,60.5,60.0,4225,6.56,6.53,3.96,2.0,23958.0,39360.0,169.633728,1.004594180704441,10.817373737373737
1.54,5,6,4,60.7,56.0,7848,7.51,7.46,4.54,2.0,27557.800000000003,42056.0,254.351684,1.0067024128686326,12.34022026431718
0.31,3,4,5,62.0,59.0,625,4.28,4.3,2.66,2.0,16492.0,25252.0,48.954640000000005,0.9953488372093025,6.9187969924812025
0.3,4,1,2,61.8,58.0,574,4.32,4.29,2.66,1.0,16438.8,25056.0,49.29724800000001,1.006993006993007,6.967218045112782
0.38,3,2,4,60.3,58.0,866,4.67,4.72,2.83,1.0,17064.9,27086.0,62.379991999999994,0.989406779661017,7.788833922261483
0.42,5,1,6,61.7,55.0,1185,4.79,4.83,2.97,1.0,18324.9,26345.0,68.713029,0.9917184265010351,7.789797979797979
0.43,3,1,3,61.0,57.0,774,4.85,4.88,2.97,1.0,18117.0,27645.0,70.29396,0.9938524590163934,7.969023569023569
0.33,3,5,3,63.0,57.0,475,4.39,4.41,2.77,2.0,17451.0,25023.0,53.626923,0.9954648526077097,6.98913357400722
0.7,5,4,8,61.3,56.0,3949,5.72,5.73,3.51,2.0,21516.3,32032.0,115.04235600000001,0.9982547993019196,9.337777777777779
0.73,5,5,4,61.0,56.0,3164,5.83,5.88,3.57,2.0,21777.0,32648.0,122.381028,0.9914965986394558,9.602352941176472
0.52,5,6,7,60.1,56.0,1454,5.24,5.27,3.16,2.0,18991.600000000002,29344.0,87.262768,0.9943074003795067,8.73886075949367
0.43,5,6,5,61.8,55.0,1218,4.88,4.9,3.02,2.0,18663.6,26839.999999999996,72.21424,0.9959183673469387,7.917880794701987
1.51,5,7,3,61.4,57.0,8049,7.38,7.43,4.55,2.0,27937.0,42066.0,249.49196999999998,0.9932705248990579,12.051296703296703
0.33,4,3,2,62.3,58.0,434,4.4,4.43,2.75,1.0,17132.5,25520.0,53.603,0.9932279909706547,7.088
1.33,4,2,2,62.5,58.0,7090,7.03,6.99,4.38,1.0,27375.0,40774.0,215.231886,1.005722460658083,11.219109589041098
0.39,5,3,6,62.1,55.0,988,4.7,4.74,2.93,1.0,18195.3,25850.0,65.27454000000002,0.9915611814345991,7.603412969283276
0.32,5,3,8,60.9,57.0,929,4.4,4.44,2.69,1.0,16382.1,25080.0,52.55184000000001,0.990990990990991,7.262453531598515
0.33,5,3,4,62.1,55.0,854,4.47,4.45,2.77,1.0,17201.7,24585.0,55.099455,1.0044943820224719,7.181046931407942
0.58,2,1,2,56.7,60.0,1563,5.59,5.53,3.15,1.0,17860.5,33540.0,97.375005,1.0108499095840868,9.813555555555556
1.14,4,3,2,60.8,58.0,5008,6.79,6.74,4.11,1.0,24988.8,39382.0,188.09250600000001,1.0074183976261126,11.134939172749391
0.58,5,5,8,61.6,57.0,2211,5.34,5.37,3.3,2.0,20328.0,30438.0,94.63014,0.994413407821229,8.689636363636364
0.7,2,1,6,63.6,57.0,3312,5.61,5.58,3.56,1.0,22641.6,31977.000000000004,111.441528,1.0053763440860215,8.793202247191012
0.23,3,1,4,60.5,61.0,357,3.96,3.97,2.4,1.0,14519.999999999998,24156.0,37.73088,0.9974811083123425,6.5505
0.4,3,6,3,63.2,54.0,765,4.69,4.67,2.96,2.0,18707.2,25326.000000000004,64.830808,1.0042826552462527,7.399425675675676
0.58,5,6,7,62.1,56.0,1680,5.32,5.34,3.31,2.0,20555.100000000002,29792.0,94.033128,0.9962546816479402,8.582719033232628
1.01,3,2,4,62.2,58.0,6522,6.36,6.41,3.97,1.0,24693.4,36888.0,161.847372,0.9921996879875196,10.268916876574307
0.32,2,1,2,63.4,56.0,477,4.36,4.38,2.77,1.0,17561.8,24416.000000000004,52.89813600000001,0.995433789954338,6.894151624548737
1.2,4,5,2,62.3,58.0,5376,6.81,6.76,4.23,2.0,26352.9,39497.99999999999,194.730588,1.0073964497041419,10.883120567375885
0.7,5,3,4,61.0,55.0,3468,5.74,5.79,3.52,1.0,21472.0,31570.0,116.985792,0.9913644214162349,9.441647727272727
1.0,4,1,3,61.3,61.0,5880,6.52,6.39,3.96,1.0,24274.8,39772.0,164.98468799999998,1.0203442879499218,10.52090909090909
1.31,5,3,3,61.6,55.0,9331,7.04,7.09,4.35,1.0,26795.999999999996,38720.0,217.12416,0.9929478138222849,11.474390804597702
0.71,4,2,3,59.2,59.0,2817,5.86,5.83,3.46,1.0,20483.2,34574.0,118.206748,1.0051457975986278,9.873930635838152
0.73,2,5,5,64.1,58.8,2673,5.63,5.67,3.62,2.0,23204.199999999997,33104.4,115.558002,0.9929453262786596,8.818259668508286
1.06,3,3,2,60.0,59.0,4224,6.6,6.63,3.97,1.0,23820.0,38940.0,173.71926,0.995475113122172,11.022166246851384
1.7,3,6,3,63.1,57.0,10341,7.51,7.46,4.72,2.0,29783.2,42807.0,264.436112,1.0067024128686326,11.869618644067797
0.53,2,2,3,57.8,57.0,1328,5.33,5.29,3.07,1.0,17744.6,30381.0,86.560799,1.007561436672968,9.1842671009772
0.35,5,4,8,61.3,55.0,1001,4.57,4.6,2.81,2.0,17225.3,25135.000000000004,59.071819999999995,0.9934782608695654,7.481138790035587
1.04,5,3,3,61.3,56.0,5495,6.51,6.55,4.0,1.0,24520.0,36456.0,170.56199999999998,0.9938931297709923,10.660124999999999
0.34,5,1,7,61.7,57.0,1133,4.49,4.52,2.78,1.0,17152.6,25593.0,56.419543999999995,0.9933628318584072,7.300287769784172
1.01,4,1,3,60.0,60.0,5543,6.51,6.45,3.89,1.0,23340.0,39060.0,163.339155,1.0093023255813953,10.794215938303342
0.7,4,4,3,61.5,58.0,2010,5.69,5.76,3.52,2.0,21648.0,33002.00000000001,115.365888,0.9878472222222223,9.31090909090909
0.4,3,3,8,62.9,55.0,1261,4.68,4.7,2.95,1.0,18555.5,25739.999999999996,64.8882,0.9957446808510637,7.456271186440677
0.3,5,3,8,61.3,56.0,873,4.3,4.34,2.65,1.0,16244.5,24080.0,49.454299999999996,0.9907834101382489,7.042264150943396
0.33,4,4,4,61.9,59.0,743,4.46,4.4,2.74,2.0,16960.600000000002,26314.0,53.76976000000001,1.0136363636363634,7.162043795620439
0.9,4,3,2,61.4,62.0,3704,6.2,6.11,3.78,1.0,23209.199999999997,38440.0,143.19396,1.0147299509001637,10.021693121693124
1.12,2,2,3,64.3,57.0,5630,6.56,6.5,4.2,1.0,27006.0,37391.99999999999,179.08800000000002,1.0092307692307692,10.152380952380952
0.8,4,2,4,63.0,56.0,3494,5.91,5.84,3.7,1.0,23310.000000000004,33096.0,127.70328,1.0119863013698631,9.328216216216216
0.42,4,2,4,61.0,60.0,1024,4.85,4.82,2.95,1.0,17995.0,29100.0,68.96215,1.0062240663900415,7.924406779661016
0.37,4,2,4,59.5,59.0,1041,4.71,4.64,2.78,1.0,16541.0,27789.0,60.75523199999999,1.0150862068965518,7.861294964028777
0.32,5,4,5,62.3,55.0,828,4.4,4.37,2.73,2.0,17007.899999999998,24200.000000000004,52.49244,1.0068649885583525,7.043223443223444
2.04,4,6,3,58.8,60.0,14775,8.42,8.32,4.92,2.0,28929.6,50520.0,344.667648,1.0120192307692306,14.23869918699187
0.5,2,3,4,60.9,60.4,1565,5.13,5.2,3.14,1.0,19122.6,30985.199999999997,83.76264,0.9865384615384615,8.495541401273886
0.32,4,5,4,59.5,58.0,648,4.5,4.47,2.67,2.0,15886.5,26100.0,53.707049999999995,1.0067114093959733,7.533707865168539
0.6,1,4,3,64.5,56.0,1305,5.27,5.24,3.39,2.0,21865.5,29512.0,93.614172,1.0057251908396945,8.145958702064895
1.5,5,4,3,62.0,56.0,11079,7.29,7.33,4.53,2.0,28086.0,40824.0,242.06372100000004,0.9945429740791268,11.795960264900662
1.01,2,1,2,63.6,57.0,4719,6.35,6.39,4.05,1.0,25758.0,36195.0,164.33482499999997,0.9937402190923318,10.018888888888888
0.7,4,5,5,62.3,60.0,2333,5.65,5.61,3.51,2.0,21867.299999999996,33900.0,111.254715,1.0071301247771836,9.030341880341881
0.36,5,1,4,61.1,57.0,928,4.6,4.63,2.82,1.0,17230.2,26220.0,60.06035999999999,0.9935205183585313,7.552482269503546
1.5,2,6,5,57.2,62.0,9702,7.64,7.61,4.36,2.0,24939.2,47368.0,253.49214400000002,1.0039421813403415,13.334954128440366
0.91,2,5,5,57.8,61.0,4566,6.4,6.36,3.69,2.0,21328.199999999997,39040.0,150.19776000000002,1.0062893081761006,11.030894308943092
1.61,4,5,3,62.5,58.0,10942,7.51,7.46,4.68,2.0,29250.0,43558.0,262.19512799999995,1.0067024128686326,11.971068376068377
1.06,5,1,5,61.7,55.0,8893,6.53,6.57,4.04,1.0,24926.8,35915.0,173.324484,0.9939117199391172,10.619331683168317
1.72,4,5,3,62.0,57.0,9266,7.67,7.63,4.74,2.0,29388.0,43719.0,277.39475400000003,1.0052424639580604,12.346434599156119
0.36,3,5,7,62.0,55.0,753,4.57,4.6,2.84,2.0,17608.0,25135.000000000004,59.702479999999994,0.9934782608695654,7.402112676056338
0.52,5,2,4,59.5,57.0,1689,5.25,5.27,3.13,1.0,18623.5,29925.0,86.59927499999999,0.9962049335863379,8.839456869009584
1.03,4,3,3,60.9,60.0,4579,6.52,6.45,3.95,1.0,24055.5,39120.0,166.11329999999998,1.0108527131782945,10.646582278481011
0.54,5,1,4,61.9,55.0,1817,5.23,5.24,3.24,1.0,20055.600000000002,28765.000000000004,88.79284800000002,0.9980916030534351,8.458395061728396
1.54,4,4,4,61.6,59.0,12308,7.46,7.4,4.58,2.0,28212.8,44014.0,252.83432000000002,1.008108108108108,12.053275109170306
0.42,5,2,5,61.6,57.0,1105,4.8,4.84,2.97,1.0,18295.200000000004,27359.999999999996,68.99904000000001,0.9917355371900827,7.822222222222221
0.94,4,3,2,62.4,58.0,3456,6.23,6.17,3.87,1.0,24148.8,36134.0,148.759317,1.0097244732576987,9.932583979328166
0.55,5,4,6,62.5,56.0,2129,5.25,5.22,3.27,2.0,20437.5,29400.0,89.61434999999999,1.0057471264367817,8.380733944954128
0.75,4,5,4,60.8,57.0,2484,5.9,5.87,3.58,2.0,21766.399999999998,33630.0,123.98614,1.0051107325383306,9.674022346368716
1.21,5,4,4,61.8,57.0,8001,6.83,6.79,4.21,2.0,26017.8,38931.0,195.24169700000002,1.0058910162002945,11.01560570071259
1.01,5,4,5,61.5,56.0,6794,6.48,6.43,3.97,2.0,24415.5,36288.0,165.41560800000002,1.0077760497667185,10.495314861460958
0.9,5,4,5,61.6,55.0,4460,6.27,6.23,3.85,2.0,23716.000000000004,34485.0,150.389085,1.0064205457463884,10.146
1.07,5,3,5,62.1,55.0,7850,6.58,6.56,4.08,1.0,25336.800000000003,36190.0,176.112384,1.003048780487805,10.579607843137255
1.53,3,5,3,63.4,55.0,10473,7.3,7.34,4.64,2.0,29417.6,40150.0,248.62048,0.9945504087193461,11.547844827586207
0.38,5,4,3,61.3,56.0,855,4.67,4.63,2.85,2.0,17470.5,26152.0,61.622985,1.0086393088552916,7.586701754385965
0.99,5,3,3,62.8,57.0,5728,6.3,6.38,3.98,1.0,24994.399999999998,35910.0,159.97212,0.9874608150470219,10.09899497487437
1.5,3,2,5,59.0,62.0,15957,7.45,7.47,4.4,1.0,25960.000000000004,46190.0,244.8666,0.997322623828648,12.64806818181818
0.7,5,1,3,62.5,55.0,2726,5.68,5.72,3.56,1.0,22250.0,31239.999999999996,115.66297599999999,0.993006993006993,9.12629213483146
0.42,5,4,6,62.2,56.0,1103,4.81,4.77,2.98,2.0,18535.6,26935.999999999996,68.37222599999998,1.0083857442348008,7.699228187919462
1.07,5,5,2,59.2,57.0,4314,6.7,6.64,3.95,2.0,23384.000000000004,38190.0,175.7276,1.0090361445783134,11.26278481012658
1.01,5,2,7,62.2,57.0,10887,6.38,6.44,3.99,1.0,24817.800000000003,36366.0,163.93792800000003,0.9906832298136645,10.297543859649123
1.01,4,2,4,60.4,57.0,6697,6.49,6.45,3.91,1.0,23616.4,36993.0,163.67455500000003,1.006201550387597,10.706010230179029
0.76,3,3,3,62.9,57.0,2770,5.79,5.81,3.65,1.0,22958.499999999996,33003.0,122.78563499999998,0.9965576592082617,9.21641095890411
1.06,5,3,6,62.1,57.0,9118,6.54,6.5,4.05,1.0,25150.5,37278.0,172.16549999999998,1.0061538461538462,10.496296296296297
0.55,5,1,6,61.5,56.0,3468,5.26,5.28,3.24,1.0,19926.000000000004,29456.0,89.983872,0.9962121212121211,8.571851851851852
0.39,5,1,5,62.0,57.0,1095,4.67,4.71,2.91,1.0,18042.0,26619.0,64.007487,0.9915074309978769,7.558659793814432
