carat,cut,color,clarity,depth,table,price,x,y,z,color_classification,z_depth,table_width
0.29,3,4,4,61.7,56.0,471,4.27,4.3,2.64,Near Colorless,16288.800000000001,23911.999999999996
0.42,3,1,5,60.7,60.0,1066,4.81,4.88,2.94,Colorless,17845.8,28859.999999999996
0.53,3,2,4,59.1,60.0,1647,5.3,5.26,3.12,Colorless,18439.2,31800.0
0.35,3,5,4,59.6,62.0,552,4.57,4.62,2.74,Near Colorless,16330.400000000003,28334.000000000004
1.51,4,4,3,62.0,58.0,10020,7.31,7.26,4.52,Near Colorless,28023.999999999996,42397.99999999999
1.01,4,4,5,62.7,58.0,6221,6.31,6.36,3.97,Near Colorless,24891.9,36597.99999999999
0.3,5,4,2,62.0,55.0,422,4.28,4.33,2.67,Near Colorless,16554.0,23540.0
0.4,5,4,3,61.3,56.0,701,4.73,4.76,2.91,Near Colorless,17838.3,26488.0
0.79,5,1,3,61.3,54.0,3328,5.96,6.01,3.67,Colorless,22497.1,32183.999999999996
1.2,3,3,4,63.5,57.0,8870,6.73,6.65,4.25,Colorless,26987.5,38361.0
0.26,3,3,6,60.0,59.0,597,4.11,4.15,2.48,Colorless,14880.000000000002,24249.0
0.4,4,2,5,62.8,59.0,1125,4.67,4.63,2.92,Colorless,18337.6,27552.999999999996
0.51,4,2,4,61.7,58.0,1781,5.15,5.12,3.17,Colorless,19558.9,29870.000000000004
0.53,5,3,6,62.2,54.0,2290,5.22,5.19,3.24,Colorless,20152.800000000003,28188.0
0.31,3,2,3,59.1,59.0,544,4.42,4.44,2.62,Colorless,15484.2,26077.999999999996
0.4,5,5,4,61.9,55.0,725,4.73,4.75,2.93,Near Colorless,18136.7,26015.000000000004
0.7,5,4,5,61.4,55.0,2573,5.74,5.69,3.51,Near Colorless,21551.399999999998,31570.0
1.02,5,1,8,63.0,57.0,15575,6.39,6.35,4.01,Colorless,25263.0,36422.99999999999
0.7,2,7,2,58.7,58.0,1824,5.74,5.85,3.4,Near Colorless,19958.0,33292.0
0.7,4,3,4,62.6,61.0,2717,5.66,5.61,3.53,Colorless,22097.8,34526.0
0.55,5,2,3,62.5,56.0,1609,5.21,5.25,3.27,Colorless,20437.5,29176.0
0.5,2,3,3,62.5,60.0,1223,5.07,5.11,3.18,Colorless,19875.0,30420.000000000004
1.11,3,6,2,63.1,57.0,4075,6.59,6.54,4.14,Near Colorless,26123.399999999998,37563.0
0.96,3,1,2,60.2,63.0,3419,6.36,6.3,3.81,Colorless,22936.2,40068.0
0.9,4,4,3,60.6,62.0,2830,6.21,6.13,3.74,Near Colorless,22664.4,38502.0
0.57,5,2,4,61.0,54.0,2202,5.39,5.43,3.3,Colorless,20130.0,29106.0
0.81,5,2,6,62.2,53.7,5373,5.97,5.99,3.72,Colorless,23138.4,32058.9
1.03,3,7,2,58.0,60.0,3729,6.64,6.67,3.86,Near Colorless,22388.0,39840.0
0.41,5,1,5,61.3,54.0,1151,4.8,4.83,2.95,Colorless,18083.5,25920.0
1.69,5,1,3,60.8,57.0,15011,7.69,7.71,4.68,Colorless,28454.399999999998,43833.00000000001
0.64,3,2,6,61.8,59.0,3541,5.51,5.53,3.41,Colorless,21073.8,32508.999999999996
0.31,3,1,3,63.5,56.0,732,4.31,4.29,2.73,Colorless,17335.5,24136.0
1.03,5,1,2,61.2,57.0,4679,6.51,6.59,4.01,Colorless,24541.2,37107.0
1.64,5,2,3,60.7,55.0,9801,7.67,7.64,4.65,Colorless,28225.500000000004,42185.0
0.53,3,2,3,63.6,57.0,1432,5.12,5.16,3.27,Colorless,20797.2,29184.000000000004
1.51,4,5,4,60.2,60.0,10951,7.5,7.38,4.48,Near Colorless,26969.600000000002,45000.0
0.36,5,5,5,61.8,57.0,810,4.6,4.56,2.83,Near Colorless,17489.4,26220.0
0.56,3,5,5,59.8,56.0,1688,5.35,5.38,3.21,Near Colorless,19195.8,29959.999999999996
0.41,4,2,3,62.8,59.0,969,4.75,4.74,2.98,Colorless,18714.399999999998,28025.0
1.55,5,7,5,60.4,57.0,8548,7.52,7.54,4.55,Near Colorless,27482.0,42864.0
0.7,5,3,4,62.8,56.0,2573,5.7,5.67,3.57,Colorless,22419.6,31920.0
0.9,4,6,3,63.0,58.0,2861,6.09,6.01,3.81,Near Colorless,24003.0,35322.0
0.37,3,3,4,59.2,61.0,696,4.63,4.69,2.76,Colorless,16339.199999999999,28243.0
0.35,4,7,5,62.4,58.0,949,5.67,5.64,3.53,Near Colorless,22027.2,32886.0
0.3,5,5,6,62.6,55.0,605,4.25,4.28,2.67,Near Colorless,16714.2,23375.0
1.51,2,3,2,64.2,61.0,7695,7.24,7.19,4.63,Colorless,29724.6,44164.0
1.59,3,7,5,60.1,60.0,8515,7.56,7.59,4.55,Near Colorless,27345.5,45360.0
0.35,5,3,4,62.1,54.0,747,4.55,4.58,2.83,Colorless,17574.3,24570.0
1.01,3,6,4,61.3,56.0,4438,6.53,6.45,3.98,Near Colorless,24397.399999999998,36568.0
2.29,5,7,2,61.8,56.4,13726,8.4,8.5,5.23,Near Colorless,32321.4,47376.0
0.51,3,4,8,59.3,57.0,2084,5.25,5.31,3.13,Near Colorless,18560.899999999998,29925.0
0.51,2,2,3,64.3,54.0,1624,5.1,5.07,3.27,Colorless,21026.1,27539.999999999996
1.06,5,5,3,62.2,57.0,5143,6.56,6.49,4.06,Near Colorless,25253.199999999997,37391.99999999999
0.3,2,6,5,63.3,59.0,473,4.2,4.23,2.67,Near Colorless,16901.1,24780.0
0.3,5,1,3,61.7,56.0,552,4.31,4.35,2.67,Colorless,16473.9,24136.0
0.3,4,6,8,60.5,59.0,810,4.34,4.32,2.62,Near Colorless,15851.000000000002,25606.0
0.71,3,7,2,61.1,58.0,1764,5.67,5.76,3.49,Near Colorless,21323.9,32886.0
0.7,2,1,4,64.1,59.0,3033,5.56,5.49,3.54,Colorless,22691.399999999998,32804.0
1.01,3,3,6,61.8,58.0,8922,6.44,6.48,3.99,Colorless,24658.2,37352.00000000001
0.36,3,1,4,62.4,58.0,780,4.48,4.53,2.81,Colorless,17534.399999999998,25984.000000000004
1.24,4,6,2,62.8,58.0,4375,6.88,6.79,4.28,Near Colorless,26878.399999999998,39904.0
0.77,5,1,3,62.6,57.0,2949,5.81,5.92,3.67,Colorless,22974.2,33116.99999999999
0.41,5,1,5,61.1,56.0,1427,4.8,4.83,2.94,Colorless,17963.4,26880.0
0.48,5,4,8,61.9,55.0,1791,5.03,5.08,3.13,Near Colorless,19374.699999999997,27665.000000000004
0.36,5,1,3,61.9,55.7,713,4.57,4.59,2.84,Colorless,17579.6,25454.900000000005
0.82,3,6,3,62.3,58.0,2602,5.94,6.0,3.72,Near Colorless,23175.6,34452.00000000001
0.71,5,6,4,62.0,54.0,2272,5.73,5.77,3.56,Near Colorless,22072.0,30942.0
0.7,2,5,6,58.9,61.5,2699,5.77,5.84,3.42,Near Colorless,20143.8,35485.49999999999
1.52,5,1,4,62.1,58.0,15922,7.36,7.4,4.58,Colorless,28441.8,42688.0
0.33,5,5,6,61.6,55.0,633,4.48,4.51,2.77,Near Colorless,17063.2,24640.000000000004
0.34,4,5,5,62.2,58.0,765,4.48,4.43,2.77,Near Colorless,17229.4,25984.000000000004
1.03,5,3,7,61.3,54.0,9881,6.56,6.62,4.04,Colorless,24765.199999999997,35423.99999999999
0.9,4,1,2,58.8,59.0,3579,6.28,6.24,3.68,Colorless,21638.399999999998,37052.00000000001
0.33,4,7,4,59.6,61.0,450,4.53,4.49,2.69,Near Colorless,16032.400000000001,27633.000000000004
1.7,4,3,4,62.5,61.0,13737,7.54,7.45,4.69,Colorless,29312.5,45994.0
0.34,4,1,3,59.6,59.0,803,4.57,4.55,2.72,Colorless,16211.200000000003,26963.0
0.35,2,2,5,63.1,56.0,663,4.49,4.54,2.85,Colorless,17983.5,25144.0
0.23,3,2,6,63.8,57.0,485,3.88,3.9,2.48,Colorless,15822.4,22116.0
0.38,5,2,6,61.9,57.0,1100,4.63,4.65,2.87,Colorless,17765.3,26390.999999999996
1.2,3,5,3,62.9,56.0,6019,6.74,6.8,4.26,Near Colorless,26795.4,37744.0
0.51,5,4,5,61.9,56.0,1656,5.1,5.14,3.17,Near Colorless,19622.3,28559.999999999996
1.12,5,6,3,62.0,56.0,4829,6.69,6.64,4.13,Near Colorless,25606.0,37464.00000000001
0.28,5,5,6,61.6,56.0,514,4.22,4.26,2.61,Near Colorless,16077.599999999999,23632.0
0.3,5,2,7,61.1,56.0,918,4.36,4.38,2.67,Colorless,16313.7,24416.000000000004
0.56,3,5,6,59.8,57.0,1723,5.39,5.48,3.25,Near Colorless,19435.0,30722.999999999996
0.53,3,4,6,60.5,59.0,1724,5.24,5.29,3.19,Near Colorless,19299.5,30916.000000000004
1.57,5,4,3,61.8,55.0,11702,7.49,7.43,4.61,Near Colorless,28489.800000000003,41195.0
0.7,2,1,2,58.2,63.0,2583,5.78,5.83,3.38,Colorless,19671.600000000002,36414.00000000001
0.33,5,3,8,61.2,56.0,1240,4.47,4.49,2.74,Colorless,16768.800000000003,25032.0
0.32,5,2,4,62.0,57.0,702,4.39,4.41,2.73,Colorless,16926.0,25023.0
1.26,5,4,6,60.7,56.0,10556,7.05,7.03,4.27,Near Colorless,25918.899999999998,39480.0
0.7,4,3,3,62.5,59.0,2333,5.65,5.67,3.54,Colorless,22125.0,33335.0
2.3,4,7,3,59.6,59.0,12499,8.61,8.56,5.12,Near Colorless,30515.199999999997,50798.99999999999
1.5,5,6,1,61.8,57.0,5510,7.39,7.31,4.54,Near Colorless,28057.2,42122.99999999999
0.92,5,2,2,62.3,56.0,4871,6.21,6.25,3.88,Colorless,24172.399999999998,34776.0
0.72,5,3,5,61.1,56.0,3265,5.76,5.79,3.53,Colorless,21568.3,32256.0
0.3,3,6,7,60.5,60.0,552,4.32,4.34,2.62,Near Colorless,15851.000000000002,25920.000000000004
0.27,5,2,4,62.7,55.0,470,4.15,4.18,2.61,Colorless,16364.699999999999,22825.000000000004
0.52,5,5,8,61.4,56.0,2441,5.19,5.23,3.2,Near Colorless,19648.0,29064.000000000004
0.29,4,2,3,58.4,60.0,548,4.34,4.32,2.53,Colorless,14775.199999999999,26039.999999999996
2.05,5,4,3,61.9,57.0,18787,8.1,8.16,5.03,Near Colorless,31135.700000000004,46170.0
1.0,3,6,4,61.9,59.0,5020,6.35,6.38,3.94,Near Colorless,24388.6,37465.0
0.51,5,3,6,60.4,56.0,2054,5.18,5.22,3.14,Colorless,18965.600000000002,29008.0
0.55,5,1,5,61.7,55.0,1990,5.26,5.25,3.24,Colorless,19990.800000000003,28930.0
0.23,3,3,6,61.9,59.0,530,3.94,3.97,2.45,Colorless,15165.5,23246.0
0.6,2,7,5,58.9,60.5,1306,5.5,5.57,3.26,Near Colorless,19201.399999999998,33275.0
0.23,3,3,7,62.8,54.0,583,3.92,3.94,2.47,Colorless,15511.600000000002,21168.0
0.71,4,4,4,60.4,61.0,2515,5.81,5.77,3.5,Near Colorless,21140.0,35441.0
0.57,5,3,4,59.2,57.0,1637,5.45,5.5,3.24,Colorless,19180.800000000003,31065.000000000004
0.41,5,1,2,62.6,57.0,841,4.77,4.72,2.97,Colorless,18592.200000000004,27189.0
1.01,5,3,6,61.0,57.0,8688,6.52,6.46,3.96,Colorless,24156.0,37164.0
0.57,4,2,2,61.0,60.0,1320,5.36,5.32,3.26,Colorless,19886.0,32160.000000000004
0.26,5,5,5,62.2,55.0,482,4.12,4.14,2.57,Near Colorless,15985.399999999998,22660.0
1.59,4,5,4,62.1,58.0,11437,7.48,7.42,4.63,Near Colorless,28752.300000000003,43384.0
1.2,3,5,1,58.6,57.0,3696,6.96,7.01,4.09,Near Colorless,23967.4,39672.0
1.55,5,2,3,61.5,56.0,13291,7.4,7.36,4.54,Colorless,27920.999999999996,41440.0
0.32,5,4,4,62.0,57.0,720,4.41,4.39,2.73,Near Colorless,16926.0,25137.0
0.7,2,3,3,63.1,57.0,2161,5.61,5.65,3.55,Colorless,22400.5,31977.000000000004
1.58,4,6,5,61.1,59.0,10618,7.52,7.44,4.57,Near Colorless,27922.700000000004,44367.99999999999
0.9,1,4,1,65.1,58.0,1939,6.05,5.99,3.92,Near Colorless,25519.199999999997,35090.0
0.71,3,2,6,61.7,60.0,3376,5.7,5.74,3.53,Colorless,21780.1,34200.0
0.43,2,5,7,60.0,61.0,1000,4.91,4.93,2.95,Near Colorless,17700.0,29951.0
0.31,3,5,5,62.9,58.0,544,4.31,4.34,2.72,Near Colorless,17108.800000000003,24998.0
1.34,5,4,4,61.9,56.0,9401,7.1,7.05,4.38,Near Colorless,27112.2,39760.0
0.3,5,4,7,61.5,55.0,764,4.33,4.35,2.67,Near Colorless,16420.5,23815.0
0.36,5,3,3,61.1,57.0,551,4.57,4.6,2.8,Colorless,17108.0,26049.0
0.9,4,5,4,61.6,58.0,4032,6.26,6.18,3.83,Near Colorless,23592.8,36308.0
1.01,3,7,2,63.3,53.0,3088,6.35,6.31,4.01,Near Colorless,25383.299999999996,33654.99999999999
0.54,3,4,3,62.2,57.0,1241,5.17,5.22,3.23,Near Colorless,20090.600000000002,29469.0
0.3,5,4,6,62.0,57.0,684,4.29,4.32,2.67,Near Colorless,16554.0,24453.0
0.33,4,5,6,61.6,58.0,854,4.45,4.42,2.73,Near Colorless,16816.8,25810.000000000004
0.37,4,2,4,63.0,58.0,1041,4.58,4.53,2.87,Colorless,18081.0,26564.0
1.02,1,6,3,53.0,63.0,2856,6.84,6.77,3.66,Near Colorless,19398.0,43092.0
0.31,5,4,4,61.7,57.0,-1,4.33,4.36,2.68,Near Colorless,16535.600000000002,24681.0
1.18,5,4,4,60.9,56.0,7439,6.8,6.85,4.16,Near Colorless,25334.399999999998,38080.0
1.02,4,1,3,62.3,59.0,5998,6.42,6.38,3.99,Colorless,24857.7,37878.0
1.13,5,6,5,61.9,55.0,6980,6.67,6.7,4.14,Near Colorless,25626.599999999995,36685.0
0.41,5,5,3,62.6,55.0,683,4.77,4.79,2.99,Near Colorless,18717.4,26234.999999999996
0.32,5,1,3,62.0,57.0,589,4.37,4.4,2.72,Colorless,16864.0,24909.0
1.04,4,5,6,59.1,60.0,6278,6.66,6.6,3.92,Near Colorless,23167.2,39960.0
1.51,3,6,3,63.5,57.0,8214,7.19,7.24,4.58,Near Colorless,29083.0,40983.00000000001
1.15,5,3,6,62.7,57.0,10757,6.69,6.65,4.18,Colorless,26208.600000000002,38133.00000000001
0.23,3,2,6,61.4,62.0,505,3.9,3.95,2.41,Colorless,14797.400000000001,24180.0
0.31,5,1,3,62.0,55.0,571,4.36,4.38,2.71,Colorless,16802.0,23980.0
0.4,4,6,3,59.8,57.0,765,4.83,4.8,2.88,Near Colorless,17222.399999999998,27531.0
1.04,4,2,2,61.0,60.0,4240,6.57,6.52,3.99,Colorless,24339.0,39420.00000000001
0.7,4,5,3,60.3,55.0,2176,5.8,5.75,3.48,Near Colorless,20984.399999999998,31900.0
0.23,5,4,5,61.6,55.0,384,3.96,3.99,2.45,Near Colorless,15092.000000000002,21780.0
1.62,4,3,2,61.6,60.0,9106,7.52,7.55,4.64,Colorless,28582.4,45120.0
0.53,4,6,5,62.3,58.0,1383,5.26,5.18,3.25,Near Colorless,20247.5,30508.0
0.23,3,2,6,62.1,62.0,485,3.91,3.95,2.44,Colorless,15152.4,24242.0
0.41,5,3,7,61.8,57.0,1295,4.75,4.79,2.95,Colorless,18231.0,27075.0
0.57,3,1,7,62.8,56.0,3126,5.27,5.31,3.32,Colorless,20849.6,29512.0
1.27,2,3,1,59.2,64.0,4324,7.06,6.99,4.16,Colorless,24627.2,45184.0
0.59,3,2,4,59.4,63.0,2145,5.42,5.46,3.23,Colorless,19186.2,34146.0
0.4,4,3,6,60.8,59.0,1088,4.71,4.73,2.87,Colorless,17449.600000000002,27789.0
1.02,4,3,5,62.0,59.0,7485,6.41,6.39,3.97,Colorless,24614.0,37819.0
0.53,5,6,2,61.8,55.0,844,5.22,5.26,3.24,Near Colorless,20023.2,28709.999999999996
0.37,5,5,7,62.0,53.0,815,4.63,4.66,2.88,Near Colorless,17856.0,24539.0
2.03,4,2,2,61.5,59.0,18310,8.16,8.24,5.04,Colorless,30995.999999999996,48144.0
2.01,4,2,2,62.2,60.0,13387,8.02,7.96,4.97,Colorless,30913.4,48120.0
0.7,4,2,3,61.8,59.0,2396,5.63,5.57,3.46,Colorless,21382.799999999996,33217.0
1.27,4,4,4,61.0,60.0,8705,6.97,6.93,4.24,Near Colorless,25864.0,41820.0
1.01,4,3,5,62.5,58.0,7602,6.42,6.37,4.0,Colorless,25000.0,37236.0
0.31,5,3,8,62.2,54.0,914,4.37,4.41,2.73,Colorless,16980.600000000002,23598.0
1.5,5,5,4,62.2,57.0,10886,7.33,7.27,4.54,Near Colorless,28238.800000000003,41781.0
1.04,4,2,7,60.9,58.0,11279,6.53,6.61,4.0,Colorless,24360.0,37874.0
0.33,2,6,5,63.1,56.0,521,4.38,4.4,2.77,Near Colorless,17478.7,24528.0
0.38,4,6,5,59.9,60.0,700,4.66,4.72,2.81,Near Colorless,16831.899999999998,27960.000000000004
0.32,5,2,5,61.6,55.0,898,4.43,4.46,2.74,Colorless,16878.4,24364.999999999996
1.35,5,4,5,62.2,57.0,10244,7.09,7.05,4.4,Near Colorless,27368.0,40413.0
0.4,5,4,5,62.4,57.0,1125,4.74,4.72,2.95,Near Colorless,18408.0,27018.0
0.79,2,3,3,58.1,59.0,2756,6.06,6.13,3.54,Colorless,20567.4,35754.0
1.01,5,3,5,63.2,56.0,7209,6.35,6.41,4.03,Colorless,25469.600000000002,35560.0
1.01,4,6,2,59.4,57.0,3971,6.59,6.57,3.91,Near Colorless,23225.399999999998,37563.0
1.08,3,4,2,60.3,58.0,4362,6.65,6.72,4.03,Near Colorless,24300.9,38570.00000000001
0.52,4,1,4,60.6,56.0,1919,5.25,5.22,3.17,Colorless,19210.2,29400.0
1.01,5,2,2,61.9,56.0,4832,6.43,6.46,3.99,Colorless,24698.1,36008.0
1.55,3,5,2,62.5,61.0,8174,7.31,7.34,4.58,Near Colorless,28625.0,44591.0
0.46,1,2,4,66.8,61.0,1070,4.84,4.71,3.2,Colorless,21376.0,29524.0
0.91,3,1,2,63.4,59.0,3911,6.12,6.15,3.89,Colorless,24662.600000000002,36108.0
0.31,5,2,4,62.0,56.0,589,4.36,4.38,2.71,Colorless,16802.0,24416.000000000004
0.31,5,4,2,62.0,54.0,436,4.38,4.42,2.73,Near Colorless,16926.0,23652.0
1.5,2,4,2,57.9,61.0,8144,7.47,7.51,4.34,Near Colorless,25128.6,45566.99999999999
0.4,4,4,4,62.8,61.0,1035,4.67,4.63,2.92,Near Colorless,18337.6,28487.0
1.51,4,5,4,62.9,59.0,11268,7.31,7.25,4.58,Near Colorless,28808.2,43129.0
0.72,5,4,5,61.8,56.0,3478,5.74,5.76,3.55,Near Colorless,21939.0,32144.0
0.3,3,4,3,59.8,57.0,447,4.32,4.37,2.6,Near Colorless,15547.999999999998,24624.0
0.56,4,5,4,62.2,60.0,1432,5.28,5.23,3.27,Near Colorless,20339.4,31680.0
1.25,4,2,3,60.9,59.0,7260,6.98,7.02,4.26,Colorless,25943.399999999998,41182.00000000001
0.53,5,2,3,61.9,55.0,1585,5.2,5.24,3.23,Colorless,19993.699999999997,28600.0
0.3,5,2,3,61.6,54.0,499,4.32,4.35,2.67,Colorless,16447.2,23328.000000000004
0.5,4,1,3,61.2,60.0,1654,5.14,5.09,3.13,Colorless,19155.600000000002,30839.999999999996
0.69,1,4,5,61.2,65.4,2235,5.58,5.64,3.42,Near Colorless,20930.4,36493.200000000004
0.3,2,1,2,63.4,56.0,447,4.26,4.29,2.71,Colorless,17181.399999999998,23856.0
1.2,1,3,1,64.6,56.0,2809,6.73,6.66,4.33,Colorless,27971.799999999996,37688.0
0.3,5,1,5,62.2,56.0,835,4.31,4.27,2.67,Colorless,16607.4,24136.0
0.3,4,5,6,62.0,58.0,776,4.35,4.3,2.68,Near Colorless,16616.0,25230.0
0.31,4,2,4,61.0,59.0,872,4.39,4.33,2.66,Colorless,16226.000000000002,25901.0
0.3,5,3,8,62.0,56.0,1013,4.34,4.3,2.68,Colorless,16616.0,24304.0
0.31,3,5,4,62.5,54.0,489,4.35,4.39,2.73,Near Colorless,17062.5,23489.999999999996
0.7,4,3,3,61.9,58.0,2319,5.69,5.65,3.51,Colorless,21726.899999999998,33002.00000000001
0.23,3,3,6,60.4,61.0,465,3.92,3.96,2.38,Colorless,14375.199999999999,23912.0
1.2,5,3,4,62.3,56.0,8590,6.82,6.79,4.24,Colorless,26415.199999999997,38192.0
1.07,3,5,3,62.3,57.0,5752,6.53,6.64,4.1,Near Colorless,25542.999999999996,37221.0
0.72,5,1,3,61.9,55.0,2903,5.78,5.75,3.57,Colorless,22098.3,31790.000000000004
1.54,3,4,2,61.5,61.0,8808,7.35,7.42,4.54,Near Colorless,27920.999999999996,44835.0
1.51,4,4,4,60.8,60.0,13157,7.42,7.38,4.5,Near Colorless,27359.999999999996,44520.0
1.01,4,3,2,62.7,58.0,3733,6.38,6.32,3.98,Colorless,24954.600000000002,37004.0
1.09,5,1,2,62.1,56.0,5164,6.56,6.59,4.08,Colorless,25336.800000000003,36735.99999999999
1.12,4,5,2,61.0,59.0,4077,6.72,6.66,4.08,Near Colorless,24888.0,39647.99999999999
1.06,2,6,5,58.8,62.0,4887,6.65,6.72,3.93,Near Colorless,23108.4,41230.0
1.25,4,1,2,63.0,62.0,5947,6.86,6.82,4.3,Colorless,27089.999999999996,42532.0
0.38,5,3,3,61.1,57.0,660,4.7,4.72,2.88,Colorless,17596.8,26790.000000000004
0.71,5,2,4,62.2,57.0,2776,5.79,5.62,3.55,Colorless,22081.0,33003.0
0.9,1,3,3,65.1,56.0,3437,6.08,6.05,3.95,Colorless,25714.5,34048.0
0.43,4,6,2,59.8,59.0,726,4.94,4.9,2.94,Near Colorless,17581.199999999997,29146.000000000004
0.33,5,5,5,61.8,56.0,579,4.41,4.46,2.74,Near Colorless,16933.2,24696.0
1.0,4,1,3,60.3,59.0,5880,6.47,6.44,3.89,Colorless,23456.7,38172.99999999999
0.23,3,3,7,61.4,58.0,530,3.93,3.95,2.42,Colorless,14858.8,22794.0
0.4,3,3,6,60.5,57.0,982,4.76,4.79,2.89,Colorless,17484.5,27132.0
0.6,5,4,6,62.0,57.0,2347,5.41,5.46,3.37,Near Colorless,20894.0,30837.0
0.31,5,6,5,61.9,54.0,628,4.38,4.34,2.7,Near Colorless,16713.0,23652.0
1.01,2,2,4,63.4,60.0,6666,6.31,6.37,4.02,Colorless,25486.799999999996,37860.0
0.7,4,6,7,59.1,60.0,2513,5.77,5.8,3.42,Near Colorless,20212.2,34620.0
0.54,2,5,3,63.3,57.0,1154,5.15,5.22,3.28,Near Colorless,20762.399999999998,29355.0
0.61,5,2,5,62.1,57.0,2324,5.41,5.47,3.38,Colorless,20989.8,30837.0
0.5,4,3,7,61.1,55.0,2081,5.15,5.13,3.14,Colorless,19185.4,28325.0
0.7,2,6,2,63.5,56.0,1675,5.59,5.63,3.56,Near Colorless,22606.0,31303.999999999996
0.3,4,1,4,60.6,59.0,911,4.36,4.28,2.62,Colorless,15877.200000000003,25724.0
0.33,2,6,5,63.2,57.0,521,4.37,4.4,2.77,Near Colorless,17506.4,24909.0
0.35,5,2,7,61.9,56.0,967,4.55,4.53,2.81,Colorless,17393.899999999998,25480.0
1.01,3,1,2,59.1,63.0,3671,6.59,6.54,3.88,Colorless,22930.8,41517.0
1.05,5,1,4,61.0,56.0,8451,6.54,6.61,4.01,Colorless,24461.0,36624.0
1.05,4,4,4,61.8,58.0,6181,6.59,6.52,4.05,Near Colorless,25028.999999999996,38222.0
0.3,5,5,7,61.1,56.0,650,4.33,4.37,2.66,Near Colorless,16252.6,24248.0
0.72,5,2,4,61.4,56.0,3601,5.78,5.8,3.55,Colorless,21796.999999999996,32368.0
1.68,5,7,5,61.1,57.0,10681,7.64,7.7,4.69,Near Colorless,28655.9,43547.99999999999
1.01,1,2,3,65.1,61.0,4480,6.27,6.24,4.07,Colorless,26495.7,38247.0
1.21,4,6,4,62.2,59.0,5502,6.79,6.85,4.24,Near Colorless,26372.8,40061.0
1.52,4,4,3,62.2,58.0,8512,7.39,7.33,4.58,Near Colorless,28487.600000000002,42862.0
1.01,3,1,3,62.9,58.0,5731,6.33,6.38,4.0,Colorless,25160.0,36714.0
0.4,5,7,4,62.3,55.0,598,4.72,4.75,2.95,Near Colorless,18378.5,25959.999999999996
0.72,3,3,5,63.4,57.0,3264,5.68,5.7,3.61,Colorless,22887.399999999998,32376.0
0.33,4,2,5,60.9,58.0,1002,4.49,4.45,2.72,Colorless,16564.8,26042.0
0.4,2,2,2,64.2,57.0,798,4.7,4.68,3.01,Colorless,19324.2,26790.000000000004
1.2,5,4,4,61.9,57.0,7930,6.86,6.83,4.24,Near Colorless,26245.600000000002,39102.00000000001
1.05,4,2,3,61.8,56.0,5821,6.57,6.5,4.04,Colorless,24967.2,36792.0
0.72,3,7,5,62.2,59.9,1914,5.67,5.69,3.53,Near Colorless,21956.6,33963.299999999996
1.52,3,5,3,60.9,59.0,9642,7.43,7.49,4.54,Near Colorless,27648.6,43837.0
1.29,3,4,4,58.7,58.0,8684,7.11,7.27,4.22,Near Colorless,24771.4,41238.0
0.5,5,1,2,62.4,56.0,1239,5.06,5.1,3.17,Colorless,19780.8,28335.999999999996
0.3,5,5,6,61.6,55.0,776,4.34,4.3,2.66,Near Colorless,16385.600000000002,23870.0
0.7,4,3,3,60.4,58.0,2196,5.76,5.82,3.5,Colorless,21140.0,33408.0
0.72,3,2,4,63.8,57.0,3035,5.66,5.69,3.62,Colorless,23095.6,32262.0
0.23,4,2,6,60.9,60.0,680,3.99,3.96,2.42,Colorless,14737.8,23940.0
0.36,5,2,5,62.0,54.2,863,4.55,4.58,2.83,Colorless,17546.0,24661.0
0.35,5,1,2,62.2,56.0,522,4.52,4.55,2.82,Colorless,17540.4,25311.999999999996
0.31,5,2,5,61.6,57.0,942,4.35,4.32,2.67,Colorless,16447.2,24795.0
0.58,3,1,3,63.5,58.0,1720,5.29,5.32,3.37,Colorless,21399.5,30682.0
0.53,5,2,5,60.4,57.0,1772,5.27,5.26,3.18,Colorless,19207.2,30039.0
1.25,3,3,3,61.4,56.0,7956,6.91,6.94,4.25,Colorless,26095.0,38696.0
0.79,2,4,3,63.6,57.0,2726,5.86,5.84,3.72,Near Colorless,23659.2,33402.00000000001
0.52,5,1,4,62.7,53.0,1822,5.14,5.17,3.23,Colorless,20252.100000000002,27241.999999999996
0.6,5,2,5,61.7,55.0,2774,5.41,5.44,3.35,Colorless,20669.500000000004,29755.0
1.51,5,5,2,61.7,57.0,6384,7.39,7.36,4.55,Near Colorless,28073.5,42122.99999999999
0.31,5,4,4,60.8,56.0,562,4.38,4.4,2.67,Near Colorless,16233.599999999999,24528.0
0.58,5,4,3,62.0,58.0,1408,5.33,5.38,3.32,Near Colorless,20584.0,30914.0
0.34,5,5,7,61.8,57.0,995,4.46,4.44,2.75,Near Colorless,16995.0,25422.0
1.2,5,4,5,62.6,54.3,8687,6.76,6.8,4.25,Near Colorless,26605.0,36706.799999999996
1.21,4,1,2,62.5,57.0,6505,6.79,6.71,4.22,Colorless,26375.0,38703.0
0.42,3,2,3,62.7,57.0,773,4.77,4.83,3.01,Colorless,18872.7,27189.0
1.51,5,4,5,61.6,56.0,14674,7.37,7.34,4.53,Near Colorless,27904.8,41272.0
0.41,5,5,7,61.4,56.0,1115,4.8,4.77,2.94,Near Colorless,18051.6,26880.0
0.41,4,1,7,61.6,58.0,1582,4.78,4.74,2.93,Colorless,18048.800000000003,27724.0
